time,underlying,option,time_to_maturity,implied_vol,delta,mid_price
866700,10526.5,776.5,6133300,1e-07,1.0,776.5
866800,10525.5,775.5,6133200,1e-07,1.0,775.5
866900,10531.5,781.5,6133100,1e-07,1.0,781.5
867000,10528.0,778.5,6133000,1.2088641428026154e-05,0.9950507732548366,778.5
867100,10529.0,779.5,6132900,1.2103068629588753e-05,0.995052931844006,779.5
867200,10528.0,778.5,6132800,1.2088855606181267e-05,0.9950507216866807,778.5
867300,10531.0,781.5,6132700,1.2131536492748153e-05,0.9950583848903068,781.5
867400,10530.0,780.5,6132600,1.2117573028356337e-05,0.9950554441820813,780.5
867500,10531.0,781.5,6132500,1.213174585966068e-05,0.9950583501689367,781.5
867600,10530.5,781.0,6132400,1.2124831036141233e-05,0.995056828433999,781.0
867700,10529.5,779.5,6132300,1e-07,1.0,779.5
867800,10532.0,782.5,6132200,1.2146020456395314e-05,0.9950615340383864,782.5
867900,10535.5,786.5,6132100,1.3221101320323236e-05,0.9914145400868468,786.5
868000,10535.5,785.5,6132000,1e-07,1.0,785.5
868100,10535.0,785.5,6131900,1.2176913906500165e-05,0.9951048111254805,785.5
868200,10534.5,784.5,6131800,1e-07,1.0,784.5
868300,10534.0,784.5,6131700,1.2167909562228819e-05,0.9950874785794075,784.5
868400,10528.5,778.5,6131600,1e-07,1.0,778.5
868500,10530.5,780.5,6131500,1e-07,1.0,780.5
868600,10529.0,779.5,6131400,1.2104660916154083e-05,0.9950525942028866,779.5
868700,10527.0,777.5,6131300,1.2076010225509402e-05,0.9950485337273128,777.5
868800,10527.5,778.5,6131200,1.3128891370522754e-05,0.9912573798007329,778.5
868900,10528.0,778.5,6131100,1.2090675249316133e-05,0.9950502872207928,778.5
869000,10525.5,775.5,6131000,1e-07,1.0,775.5
869100,10525.0,775.5,6130900,1.2047046208104681e-05,0.9950462799732148,775.5
869200,10521.5,771.5,6130800,1e-07,1.0,771.5
869300,10517.5,767.5,6130700,1e-07,1.0,767.5
869400,10520.0,770.5,6130600,1.1970018088339615e-05,0.9950525171118701,770.5
869500,10520.0,770.5,6130500,1.1970137289441882e-05,0.9950524512798071,770.5
869600,10519.5,769.5,6130400,1e-07,1.0,769.5
869700,10518.5,769.5,6130300,1.2980671042351456e-05,0.9912651505411768,769.5
869800,10519.0,769.5,6130200,1.2004165969504669e-05,0.9949019891294477,769.5
869900,10517.0,767.5,6130100,1.1970528519816623e-05,0.9949128779241807,767.5
870000,10520.0,770.5,6130000,1.1970733071561412e-05,0.9950521229184641,770.5
870100,10519.0,769.5,6129900,1.200453046831754e-05,0.9949017689206446,769.5
870200,10520.0,770.5,6129800,1.1970971280376257e-05,0.995051991946126,770.5
870300,10519.0,769.5,6129700,1.2004773384940391e-05,0.9949016224118169,769.5
870400,10523.0,773.5,6129600,1.2018324870839346e-05,0.9950459395773524,773.5
870500,10522.0,772.5,6129500,1.200301094274297e-05,0.995047019401376,772.5
870600,10521.0,771.5,6129400,1.1987433755597214e-05,0.9950488999747915,771.5
870700,10520.5,771.5,6129300,1.3011704821634536e-05,0.9912770051473815,771.5
870800,10522.0,772.5,6129200,1.2003355804889991e-05,0.9950468637335825,772.5
870900,10522.0,772.5,6129100,1.2003470735393013e-05,0.9950468119316418,772.5
871000,10522.5,773.5,6129000,1.3041622504070046e-05,0.9912903677350943,773.5
871100,10522.5,772.5,6128900,1e-07,1.0,772.5
871200,10525.0,775.5,6128800,1.2049362353407253e-05,0.9950455141734361,775.5
871300,10525.0,775.5,6128700,1.2049472557012963e-05,0.9950454780619116,775.5
871400,10523.5,773.5,6128600,1e-07,1.0,773.5
871500,10525.0,775.5,6128500,1.2049692940119641e-05,0.9950454059351832,775.5
871600,10527.0,777.5,6128400,1.2079139873848863e-05,0.9950477084739607,777.5
871700,10529.0,779.5,6128300,1.2107948433745233e-05,0.9950519114996054,779.5
871800,10529.5,779.5,6128200,1e-07,1.0,779.5
871900,10529.0,779.5,6128100,1.2108160386148198e-05,0.9950518681435966,779.5
872000,10530.5,781.5,6128000,1.3140728289748446e-05,0.9914279159234889,781.5
872100,10532.5,782.5,6127900,1e-07,1.0,782.5
872200,10529.5,779.5,6127800,1e-07,1.0,779.5
872300,10531.5,782.0,6127700,1.2143745807589967e-05,0.9950591692181205,782.0
872400,10533.0,783.5,6127600,1.216179980764011e-05,0.995072976575733,783.5
872500,10536.5,786.5,6127500,1e-07,1.0,786.5
872600,10535.0,785.5,6127400,1.2180089048393513e-05,0.9951086626012203,785.5
872700,10534.5,784.5,6127300,1e-07,1.0,784.5
872800,10536.5,786.5,6127200,1e-07,1.0,786.5
872900,10534.5,785.0,6127100,1.2175620151432356e-05,0.9951005014936611,785.0
873000,10533.5,784.0,6127000,1.2166595387771872e-05,0.995082895468685,784.0
873100,10531.5,781.5,6126900,1e-07,1.0,781.5
873200,10533.0,783.5,6126800,1.216232215333458e-05,0.995073789568424,783.5
873300,10530.5,781.5,6126700,1.3142514584507569e-05,0.9914262815931263,781.5
873400,10530.5,781.0,6126600,1.2130916072411632e-05,0.9950557839314889,781.0
873500,10529.0,779.5,6126500,1.2109855383510217e-05,0.9950515242641532,779.5
873600,10531.5,782.0,6126400,1.2145100627358429e-05,0.9950589695849251,782.0
873700,10530.5,781.0,6126300,1.2131230513464207e-05,0.9950557315047867,781.0
873800,10530.5,781.5,6126200,1.31432005927598e-05,0.9914256578270633,781.5
873900,10527.5,778.0,6126100,1.2088836750409572e-05,0.9950480046760967,778.0
874000,10528.0,778.5,6126000,1.2096125073967328e-05,0.9950490245501088,778.5
874100,10525.0,775.5,6125900,1.2052555024942985e-05,0.9950444798860562,775.5
874200,10524.0,774.5,6125800,1.2037748993122998e-05,0.9950440067597766,774.5
874300,10524.0,774.5,6125700,1.2037860318697438e-05,0.9950439670544047,774.5
874400,10522.5,772.5,6125600,1e-07,1.0,772.5
874500,10522.5,772.5,6125500,1e-07,1.0,772.5
874600,10522.0,772.5,6125400,1.2007714982768224e-05,0.9950449256652495,772.5
874700,10524.0,775.0,6125300,1.3067686398724399e-05,0.9913006646744437,775.0
874800,10524.5,775.5,6125200,1.307638492709755e-05,0.9912989349459373,775.5
874900,10523.0,773.5,6125100,1.2023410242119286e-05,0.9950438977861887,773.5
875000,10523.5,774.0,6125000,1.2031108948695664e-05,0.9950436877031612,774.0
875100,10525.0,775.5,6124900,1.2053654412654132e-05,0.9950441293948868,775.5
875200,10524.0,774.5,6124800,1.2038861848953643e-05,0.9950436112702025,774.5
875300,10522.5,773.5,6124700,1.3046371225670768e-05,0.9912896398447054,773.5
875400,10522.0,772.5,6124600,1.2008630590376412e-05,0.9950445255262528,772.5
875500,10520.5,770.5,6124500,1e-07,1.0,770.5
875600,10516.5,767.0,6124400,1.1969124990023297e-05,0.9949110386400822,767.0
875700,10516.0,766.5,6124300,1.19605361266605e-05,0.994914540757213,766.5
875800,10524.0,774.5,6124200,1.2039529137903425e-05,0.9950433756387207,774.5
875900,10521.0,771.5,6124100,1.1993610698039195e-05,0.9950458798830712,771.5
876000,10519.5,769.5,6124000,1e-07,1.0,769.5
876100,10517.5,768.0,6123900,1.1986863456114939e-05,0.9949044265041118,768.0
876200,10520.5,770.5,6123800,1e-07,1.0,770.5
876300,10518.5,768.5,6123700,1e-07,1.0,768.5
876400,10518.5,769.5,6123600,1.2988187665568305e-05,0.9912633667476374,769.5
876500,10519.5,769.5,6123500,1e-07,1.0,769.5
876600,10515.5,765.5,6123400,1e-07,1.0,765.5
876700,10515.0,765.5,6123300,1.1944081275702918e-05,0.9949217285162357,765.5
876800,10516.5,766.5,6123200,1e-07,1.0,766.5
876900,10515.5,765.5,6123100,1e-07,1.0,765.5
877000,10517.5,767.5,6123000,1e-07,1.0,767.5
877100,10516.0,766.5,6122900,1.1962338311844388e-05,0.9949131849068232,766.5
877200,10516.5,767.5,6122800,1.2958880013238546e-05,0.9912521234080269,767.5
877300,10516.0,766.5,6122700,1.1962595426110308e-05,0.9949129924029246,766.5
877400,10514.0,764.5,6122600,1.1926798007597942e-05,0.994930589256559,764.5
877500,10510.5,761.0,6122500,1.1891867572894212e-05,0.9948742658221644,761.0
877600,10508.0,758.5,6122400,1.1857114496383678e-05,0.9948646623955378,758.5
877700,10507.5,757.5,6122300,1e-07,1.0,757.5
877800,10507.5,757.5,6122200,1e-07,1.0,757.5
877900,10506.5,756.5,6122100,1e-07,1.0,756.5
878000,10505.0,755.5,6122000,1.1815806536959035e-05,0.9948526069473114,755.5
878100,10503.0,753.5,6121900,1.1788177480295585e-05,0.9948442597193501,753.5
878200,10502.5,753.5,6121800,1.2785513872247899e-05,0.9910090705816299,753.5
878300,10502.0,752.5,6121700,1.177453922785077e-05,0.9948399576866519,752.5
878400,10501.5,752.5,6121600,1.2768640282456097e-05,0.9910117168420726,752.5
878500,10499.5,750.5,6121500,1.2734005331086503e-05,0.9910195656557069,750.5
878600,10501.0,751.5,6121400,1.1761018460775306e-05,0.9948355681410386,751.5
878700,10503.5,753.5,6121300,1e-07,1.0,753.5
878800,10505.5,755.5,6121200,1e-07,1.0,755.5
878900,10503.5,754.5,6121100,1.2803334259207999e-05,0.9910063976776285,754.5
879000,10503.5,753.5,6121000,1e-07,1.0,753.5
879100,10506.0,756.5,6120900,1.183080884439934e-05,0.994856511471532,756.5
879200,10508.5,758.5,6120800,1e-07,1.0,758.5
879300,10509.0,759.5,6120700,1.1872778081112379e-05,0.9948682780579701,759.5
879400,10509.5,759.5,6120600,1e-07,1.0,759.5
879500,10509.5,759.5,6120500,1e-07,1.0,759.5
879600,10508.0,758.5,6120400,1.1859146753135764e-05,0.9948643610883158,758.5
879700,10507.0,757.5,6120300,1.1845324916725745e-05,0.9948604165214491,757.5
879800,10505.5,755.5,6120200,1e-07,1.0,755.5
879900,10507.0,757.5,6120100,1.1845527770975297e-05,0.9948603869803736,757.5
880000,10507.0,757.5,6120000,1.1845629202883947e-05,0.9948603722062674,757.5
880100,10508.0,758.5,6119900,1.185965501435345e-05,0.9948642856210329,758.5
880200,10508.5,759.0,6119800,1.1866724132978545e-05,0.994866212187332,759.0
880300,10508.5,758.5,6119700,1e-07,1.0,758.5
880400,10508.5,759.0,6119600,1.1866927684416815e-05,0.9948661816752774,759.0
880500,10508.0,758.5,6119500,1.1860061680036704e-05,0.994864225206924,758.5
880600,10509.5,759.5,6119400,1e-07,1.0,759.5
880700,10509.0,759.5,6119300,1.1874204318199341e-05,0.9948680625024571,759.5
880800,10508.5,759.5,6119200,1.2838020003610752e-05,0.9912236799779157,759.5
880900,10504.0,754.5,6119100,1.1804853811082634e-05,0.9948480791487461,754.5
881000,10504.0,754.5,6119000,1.180495456946044e-05,0.9948480654353898,754.5
881100,10505.0,755.5,6118900,1.181893609862695e-05,0.9948521711571546,755.5
881200,10504.5,754.5,6118800,1e-07,1.0,754.5
881300,10500.5,751.5,6118700,1.2755009136965311e-05,0.9910124541444489,751.5
881400,10503.5,754.5,6118600,1.2806412950769546e-05,0.9910043461920094,754.5
881500,10503.5,753.5,6118500,1e-07,1.0,753.5
881600,10505.5,756.5,6118400,1.2790029843269311e-05,0.9912217968077401,756.5
881700,10506.0,756.5,6118300,1.1833440481172182e-05,0.9948561359573308,756.5
881800,10509.5,760.5,6118200,1.2855238755387332e-05,0.991224757505262,760.5
881900,10513.5,763.5,6118100,1e-07,1.0,763.5
882000,10512.5,762.5,6118000,1e-07,1.0,762.5
882100,10513.5,763.5,6117900,1e-07,1.0,763.5
882200,10512.5,763.5,6117800,1.2903035023837734e-05,0.9912328349092017,763.5
882300,10513.5,764.5,6117700,1.2918686668932765e-05,0.9912365610573259,764.5
882400,10511.5,762.0,6117600,1.1910847252607314e-05,0.9948772219363887,762.0
882500,10513.5,763.5,6117500,1e-07,1.0,763.5
882600,10514.5,764.5,6117400,1e-07,1.0,764.5
882700,10517.5,768.0,6117300,1.1995031465485145e-05,0.9948991205287478,768.0
882800,10517.0,767.5,6117200,1.19867474487257e-05,0.9949016526633513,767.5
882900,10516.0,766.5,6117100,1.1969760605084219e-05,0.9949077212553313,766.5
883000,10517.5,767.5,6117000,1e-07,1.0,767.5
883100,10518.5,768.5,6116900,1e-07,1.0,768.5
883200,10520.5,770.5,6116800,1e-07,1.0,770.5
883300,10521.0,771.5,6116700,1.2002175933671653e-05,0.9950418803536519,771.5
883400,10519.5,770.0,6116600,1.1978594642391636e-05,0.9950451254758961,770.0
883500,10522.5,773.5,6116500,1.3055422730903492e-05,0.9912883276667305,773.5
883600,10525.0,775.5,6116400,1.2062968733939738e-05,0.9950412738748833,775.5
883700,10521.5,772.5,6116300,1.304093795090802e-05,0.9912811592691725,772.5
883800,10523.5,774.5,6116200,1.3070391096306482e-05,0.9912956816794684,774.5
883900,10524.0,774.5,6116100,1.2048507313639228e-05,0.9950403137780502,774.5
884000,10522.5,773.0,6116000,1.2026059371249348e-05,0.9950401106685282,773.0
884100,10521.0,771.5,6115900,1.2003097927289174e-05,0.9950414626699061,771.5
884200,10522.5,772.5,6115800,1e-07,1.0,772.5
884300,10524.5,775.0,6115700,1.2056364695123435e-05,0.9950405381808588,775.0
884400,10524.5,774.5,6115600,1e-07,1.0,774.5
884500,10519.5,769.5,6115500,1e-07,1.0,769.5
884600,10520.0,770.5,6115400,1.1987972119548796e-05,0.9950431026286163,770.5
884700,10521.0,771.5,6115300,1.200378892566793e-05,0.9950411512511242,771.5
884800,10523.0,773.5,6115200,1.2034527492751637e-05,0.9950396760164593,773.5
884900,10519.5,769.5,6115100,1e-07,1.0,769.5
885000,10519.5,770.0,6115000,1.1980485350025263e-05,0.9950441374053459,770.0
885100,10521.5,771.5,6114900,1e-07,1.0,771.5
885200,10520.0,770.5,6114800,1.1988674313285603e-05,0.9950427546142228,770.5
885300,10522.5,773.0,6114700,1.202752315943074e-05,0.9950395463613763,773.0
885400,10523.5,773.5,6114600,1e-07,1.0,773.5
885500,10525.0,775.5,6114500,1.2065043582926175e-05,0.9950406649858846,775.5
885600,10526.0,776.5,6114400,1.2079745255337525e-05,0.9950420930511508,776.5
885700,10523.0,773.5,6114300,1.2035533559952877e-05,0.99503930997295,773.5
885800,10522.5,773.0,6114200,1.2028085715229416e-05,0.9950393310095377,773.0
885900,10517.0,767.5,6114100,1.1990598088879854e-05,0.9948991212164746,767.5
886000,10513.5,764.5,6114000,1.2922934513454653e-05,0.9912350992451441,764.5
886100,10514.5,765.0,6113900,1.194749321008205e-05,0.9949161061147362,765.0
886200,10506.0,756.5,6113800,1.1838000390313605e-05,0.9948554820289504,756.5
886300,10509.5,760.5,6113700,1.2860533548012943e-05,0.9912223116127353,760.5
886400,10507.5,757.5,6113600,1e-07,1.0,757.5
886500,10509.0,759.5,6113500,1.1880119496044754e-05,0.9948671651713655,759.5
886600,10509.0,759.5,6113400,1.1880221573286054e-05,0.9948671496399134,759.5
886700,10509.5,760.5,6113300,1.2861003836609872e-05,0.9912220969217647,760.5
886800,10509.0,759.5,6113200,1.1880425737051148e-05,0.9948671185709508,759.5
886900,10510.5,761.5,6113100,1.2877102302039726e-05,0.9912244168716685,761.5
887000,10511.0,761.5,6113000,1.1908571424375305e-05,0.994874626158937,761.5
887100,10512.5,762.5,6112900,1e-07,1.0,762.5
887200,10517.5,767.5,6112800,1e-07,1.0,767.5
887300,10518.5,768.5,6112700,1e-07,1.0,768.5
887400,10519.0,769.5,6112600,1.1975309010447616e-05,0.9950440965179216,769.5
887500,10515.0,765.5,6112500,1.1958199845676525e-05,0.9949105919664378,765.5
887600,10513.0,763.5,6112400,1.1922127348092524e-05,0.9949289683865081,763.5
887700,10513.5,763.5,6112300,1e-07,1.0,763.5
887800,10512.5,763.0,6112200,1.1930377489143572e-05,0.9948800226375512,763.0
887900,10513.5,763.5,6112100,1e-07,1.0,763.5
888000,10514.5,764.5,6112000,1e-07,1.0,764.5
888100,10515.5,765.5,6111900,1e-07,1.0,765.5
888200,10516.0,766.5,6111800,1.1976482960165885e-05,0.994902939404499,766.5
888300,10517.5,768.0,6111700,1.2001901717400017e-05,0.9948948334318226,768.0
888400,10516.0,766.5,6111600,1.1976735539879579e-05,0.9949027628090602,766.5
888500,10520.0,770.0,6111500,1e-07,1.0,770.0
888600,10520.0,770.5,6111400,1.1992644536534443e-05,0.9950408149603341,770.5
888700,10521.5,772.5,6111300,1.3046472676164206e-05,0.9912803049192808,772.5
888800,10522.5,772.5,6111200,1e-07,1.0,772.5
888900,10520.0,770.5,6111100,1.1992994134518763e-05,0.9950406464353091,770.5
889000,10519.5,770.0,6111000,1.1985196612132772e-05,0.9950417233811358,770.0
889100,10520.0,770.5,6110900,1.1993227136038605e-05,0.9950405343193274,770.5
889200,10520.5,771.5,6110800,1.3032269646229537e-05,0.9912732438873326,771.5
889300,10522.5,773.5,6110700,1.306182209529361e-05,0.9912874579818093,773.5
889400,10518.0,768.5,6110600,1.1961475205239533e-05,0.9950462580850651,768.5
889500,10516.5,767.5,6110500,1.2972783892164212e-05,0.9912484051814525,767.5
889600,10514.5,765.0,6110400,1.1952081317728283e-05,0.99491246497269,765.0
889700,10511.5,761.5,6110300,1e-07,1.0,761.5
889800,10512.5,762.5,6110200,1e-07,1.0,762.5
889900,10514.0,764.5,6110100,1.1943526946283802e-05,0.9949164443100847,764.5
890000,10514.5,764.5,6110000,1e-07,1.0,764.5
890100,10514.0,764.5,6109900,1.1943791536197503e-05,0.9949162285711326,764.5
890200,10513.0,763.5,6109800,1.192566850727052e-05,0.9949258323245597,763.5
890300,10512.5,762.5,6109700,1e-07,1.0,762.5
890400,10515.5,766.5,6109600,1.2958627176223243e-05,0.9912428210253744,766.5
890500,10513.0,763.5,6109500,1.1926075976433187e-05,0.9949254743212759,763.5
890600,10513.5,764.5,6109400,1.2928210409612467e-05,0.9912333266366297,764.5
890700,10515.0,765.5,6109300,1.1962333497549436e-05,0.994907464780388,765.5
890800,10514.5,765.0,6109200,1.195364800155916e-05,0.9949112387230516,765.0
890900,10518.0,768.5,6109100,1.1963285319642685e-05,0.995045213657104,768.5
891000,10515.0,765.5,6109000,1.1962719901646874e-05,0.9949071755369284,765.5
891100,10516.5,766.5,6108900,1e-07,1.0,766.5
891200,10515.5,766.0,6108800,1.1971673765706973e-05,0.9949034838389788,766.0
891300,10518.5,768.5,6108700,1e-07,1.0,768.5
891400,10517.0,767.5,6108600,1.1997387387960862e-05,0.9948947813694998,767.5
891500,10520.5,771.0,6108500,1.2003838427756198e-05,0.9950383654867829,771.0
891600,10515.5,766.5,6108400,1.2959988330758506e-05,0.9912424418603842,766.5
891700,10515.5,766.5,6108300,1.296010174610016e-05,0.9912424103998597,766.5
891800,10515.5,765.5,6108200,1e-07,1.0,765.5
891900,10516.5,767.5,6108100,1.2975493253614404e-05,0.9912477154943996,767.5
892000,10516.5,766.5,6108000,1e-07,1.0,766.5
892100,10516.0,766.5,6107900,1.198139422148739e-05,0.9948995453774281,766.5
892200,10510.5,760.5,6107800,1e-07,1.0,760.5
892300,10507.5,758.5,6107700,1.2835549522724178e-05,0.9912155047320201,758.5
892400,10507.0,757.5,6107600,1.1858231429414753e-05,0.9948585220479635,757.5
892500,10508.0,758.5,6107500,1.1872285024903697e-05,0.9948623964552745,758.5
892600,10507.5,757.5,6107400,1e-07,1.0,757.5
892700,10507.0,757.5,6107300,1.185853692679088e-05,0.9948584768474813,757.5
892800,10510.5,760.5,6107200,1e-07,1.0,760.5
892900,10509.5,759.5,6107100,1e-07,1.0,759.5
893000,10508.0,758.5,6107000,1.1872795309938512e-05,0.9948623195850976,758.5
893100,10509.0,759.5,6106900,1.1886863221550346e-05,0.9948661358094207,759.5
893200,10510.0,760.5,6106800,1.1900943389330233e-05,0.9948698986719113,760.5
893300,10507.5,757.5,6106700,1e-07,1.0,757.5
893400,10509.5,759.5,6106600,1e-07,1.0,759.5
893500,10510.0,760.5,6106500,1.1901250864894667e-05,0.9948698509004442,760.5
893600,10511.0,761.5,6106400,1.1915342914997034e-05,0.9948735630383629,761.5
893700,10509.5,759.5,6106300,1e-07,1.0,759.5
893800,10508.0,758.5,6106200,1.1873611928410917e-05,0.9948621964833353,758.5
893900,10509.0,759.5,6106100,1.188768155581114e-05,0.9948660104543896,759.5
894000,10511.0,761.5,6106000,1.1915753727422437e-05,0.9948734983754457,761.5
894100,10509.0,759.5,6105900,1.1887886170163414e-05,0.9948659790961764,759.5
894200,10505.0,755.5,6105800,1.1832195609923e-05,0.9948503017624268,755.5
894300,10504.0,754.5,6105700,1.1818384790285876e-05,0.9948462170669189,754.5
894400,10503.5,753.5,6105600,1e-07,1.0,753.5
894500,10505.0,755.5,6105500,1.183249991616764e-05,0.994850258434801,755.5
894600,10503.5,754.5,6105400,1.2822616570675887e-05,0.990993871390569,754.5
894700,10505.5,756.0,6105300,1.18396652002446e-05,0.9948522393469411,756.0
894800,10506.5,757.5,6105200,1.2822323826812377e-05,0.9912129507152635,757.5
894900,10506.5,757.0,6105100,1.1853804644917717e-05,0.994856181768775,757.0
895000,10504.0,754.5,6105000,1.1819093254603817e-05,0.9948461184578477,754.5
895100,10504.0,754.5,6104900,1.1819194476907895e-05,0.9948461043601801,754.5
895200,10504.0,754.5,6104800,1.1819295702489016e-05,0.9948460902598553,754.5
895300,10504.0,754.5,6104700,1.181939693134897e-05,0.9948460761568679,754.5
895400,10506.0,756.5,6104600,1.1847343137356716e-05,0.9948541296535128,756.5
895500,10505.5,756.0,6104500,1.1840477803352673e-05,0.9948521222665397,756.0
895600,10506.0,756.5,6104400,1.184754654202707e-05,0.9948541000276921,756.5
895700,10512.0,762.5,6104300,1.1931503628203626e-05,0.9948769008291185,762.5
895800,10513.0,763.5,6104200,1.1933236848369126e-05,0.9949192789377744,763.5
895900,10512.5,762.5,6104100,1e-07,1.0,762.5
896000,10513.5,764.5,6104000,1.293439668634116e-05,0.9912313082347329,764.5
896100,10515.0,765.5,6103900,1.1969259822577504e-05,0.9949023597220567,765.5
896200,10514.0,764.5,6103800,1.1951816925938295e-05,0.9949098028985003,764.5
896300,10514.5,764.5,6103700,1e-07,1.0,764.5
896400,10514.0,765.0,6103600,1.2942536727239217e-05,0.9912334525192535,765.0
896500,10517.5,767.5,6103500,1e-07,1.0,767.5
896600,10514.0,764.5,6103400,1.1952340208206455e-05,0.9949093918509639,764.5
896700,10513.5,763.5,6103300,1e-07,1.0,763.5
896800,10513.5,763.5,6103200,1e-07,1.0,763.5
896900,10511.5,761.5,6103100,1e-07,1.0,761.5
897000,10509.0,759.5,6103000,1.189085446085585e-05,0.9948655235337244,759.5
897100,10508.5,758.5,6102900,1e-07,1.0,758.5
897200,10507.0,757.5,6102800,1.1863122803927095e-05,0.9948577964151133,757.5
897300,10506.0,756.0,6102700,1e-07,1.0,756.0
897400,10506.5,756.5,6102600,1e-07,1.0,756.5
897500,10506.5,757.5,6102500,1.2825554091810474e-05,0.9912112374894627,757.5
897600,10508.0,758.0,6102400,1e-07,1.0,758.0
897700,10504.0,754.5,6102300,1.1821827407160213e-05,0.9948457368889069,754.5
897800,10500.5,750.5,6102200,1e-07,1.0,750.5
897900,10499.5,749.5,6102100,1e-07,1.0,749.5
898000,10500.5,751.5,6102000,1.2776005654131801e-05,0.9909966739373284,751.5
898100,10501.0,751.5,6101900,1.178056802842057e-05,0.994833094608504,751.5
898200,10500.5,751.5,6101800,1.2776256173409924e-05,0.9909964912056856,751.5
898300,10501.0,751.5,6101700,1.1780769203723761e-05,0.9948330686330515,751.5
898400,10503.0,753.5,6101600,1.1808630691202452e-05,0.9948415148644912,753.5
898500,10500.0,750.5,6101500,1.1767116726845005e-05,0.9948287009891638,750.5
898600,10503.0,753.5,6101400,1.1808832881201759e-05,0.9948414872424515,753.5
898700,10502.5,753.0,6101300,1.1801986865760839e-05,0.9948393864565538,753.0
898800,10501.0,751.5,6101200,1.1781272201075693e-05,0.9948330036415257,751.5
898900,10501.5,751.5,6101100,1e-07,1.0,751.5
899000,10503.5,754.5,6101000,1.282799876780796e-05,0.9909905115985849,754.5
899100,10499.0,749.5,6100900,1.1753882586416773e-05,0.9948242080215963,749.5
899200,10496.0,746.5,6100800,1.1712593489824348e-05,0.99481044806878,746.5
899300,10496.5,747.0,6100700,1.1719578132941842e-05,0.9948127819645671,747.0
899400,10500.0,750.5,6100600,1.1768019937055765e-05,0.9948285878058369,750.5
899500,10497.0,747.5,6100500,1.1726667925277237e-05,0.9948150823656084,747.5
899600,10497.5,747.5,6100400,1e-07,1.0,747.5
899700,10496.5,746.5,6100300,1e-07,1.0,746.5
899800,10496.5,747.5,6100200,1.2708247847567969e-05,0.9910125107344702,747.5
899900,10498.5,748.5,6100100,1e-07,1.0,748.5
900000,10499.5,749.5,6100000,1e-07,1.0,749.5
900100,10499.5,749.5,6099900,1e-07,1.0,749.5
900200,10499.0,749.5,6099800,1.1754983901592683e-05,0.994824074410279,749.5
900300,10501.5,751.0,6099700,,,751.0
900400,10499.0,749.5,6099600,1.1755184185375978e-05,0.9948240500751027,749.5
900500,10505.5,756.5,6099500,1.2812849603716678e-05,0.991208656811988,756.5
900600,10502.0,752.5,6099400,1.1796960895128348e-05,0.9948370260861288,752.5
900700,10501.5,752.0,6099300,1.179012086514841e-05,0.994834893561633,752.0
900800,10501.0,751.5,6099200,1.1783285034409028e-05,0.9948327429215106,751.5
900900,10500.5,751.5,6099100,1.2779636050431526e-05,0.9909940386640703,751.5
901000,10499.0,749.5,6099000,1.1755785119165487e-05,0.9948239769917401,749.5
901100,10497.0,747.5,6098900,1.1728261630345264e-05,0.9948149029157407,747.5
901200,10495.5,746.0,6098800,1.1707697456885016e-05,0.9948078720157346,746.0
901300,10494.5,744.5,6098700,1e-07,1.0,744.5
901400,10492.5,742.5,6098600,1e-07,1.0,742.5
901500,10495.0,745.5,6098500,1.1701117534258281e-05,0.9948054571829336,745.5
901600,10492.0,742.0,6098400,1e-07,1.0,742.0
901700,10492.5,743.5,6098300,1.2651668273146342e-05,0.9909786434626803,743.5
901800,10491.0,741.5,6098200,1.1646592854636309e-05,0.9947855317604609,741.5
901900,10494.5,744.5,6098100,1e-07,1.0,744.5
902000,10493.0,743.5,6098000,1.167415519940647e-05,0.9947956495044833,743.5
902100,10495.0,745.5,6097900,1.1701712180086146e-05,0.9948053956492005,745.5
902200,10492.0,742.5,6097800,1.1660656872530775e-05,0.9947906134358857,742.5
902300,10490.5,740.0,6097700,,,740.0
902400,10492.0,742.5,6097600,1.1660853416594361e-05,0.9947905961313299,742.5
902500,10490.0,740.5,6097500,1.1633629362004874e-05,0.9947802648250377,740.5
902600,10489.5,740.0,6097400,1.1626911241081625e-05,0.9947776150897258,740.0
902700,10487.0,737.5,6097300,1.1593020405680652e-05,0.9947640171910888,737.5
902800,10487.5,737.5,6097200,1e-07,1.0,737.5
902900,10486.0,736.5,6097100,1.1579661353500614e-05,0.9947583894918348,736.5
903000,10486.0,736.5,6097000,1.1579757873722723e-05,0.9947583843546528,736.5
903100,10485.5,735.5,6096900,1e-07,1.0,735.5
903200,10482.5,732.5,6096800,1e-07,1.0,732.5
903300,10483.0,733.5,6096700,1.1539536576974055e-05,0.994740890771785,733.5
903400,10484.0,734.5,6096600,1.1553110871115526e-05,0.9947468201173114,734.5
903500,10488.5,738.5,6096500,1e-07,1.0,738.5
903600,10485.5,735.5,6096400,1e-07,1.0,735.5
903700,10487.5,738.5,6096300,1.2583577076198494e-05,0.9909217594970177,738.5
903800,10489.0,739.5,6096200,1.1621270581710767e-05,0.9947748641998336,739.5
903900,10488.0,738.5,6096100,1.1607762922008008e-05,0.9947694539917414,738.5
904000,10488.5,738.5,6096000,1e-07,1.0,738.5
904100,10482.5,732.5,6095900,1e-07,1.0,732.5
904200,10482.5,733.5,6095800,1.2514841548424561e-05,0.9908595543572668,733.5
904300,10484.5,734.5,6095700,1e-07,1.0,734.5
